filename,gender,text,text_lenght,duration
cv-valid-train/sample-046537.mp3,male,the level ground was blackened as far as one could see and it was still giving off smoke,88,5.52
cv-valid-train/sample-046686.mp3,male,why would a king be talking with a shepherd the boy asked awed and embarrassed,78,5.808
cv-valid-train/sample-046703.mp3,male,a thin circle of bright metal showed between the top and the body of the cylinder,81,5.616
cv-valid-train/sample-046800.mp3,male,the camel drivers exchanged information about windstorms and told stories about the desert,90,5.904
cv-valid-train/sample-046845.mp3,male,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,82,5.472
cv-valid-train/sample-046875.mp3,male,i am definitely open to the idea because ive always wanted to work as a small business owner,92,5.904
cv-valid-train/sample-046938.mp3,male,two days ago you said that i had never dreamed of travel the merchant answered,78,5.976
cv-valid-train/sample-047013.mp3,male,mary told me that she got to meet up with you while she was back in san francisco,81,5.496
cv-valid-train/sample-047062.mp3,male,on our way to san francisco we were listening to reggae music and smoking weed,78,5.784
cv-valid-train/sample-047271.mp3,male,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.592
cv-valid-train/sample-047303.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,5.184
cv-valid-train/sample-047363.mp3,male,'m all about those invisible cosmic connections that transcend time and distance,80,5.016
cv-valid-train/sample-047473.mp3,male,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.304
cv-valid-train/sample-047531.mp3,male,he loosened the reins on his horse who galloped forward over the rocks and sand,79,5.376
cv-valid-train/sample-047591.mp3,male,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,86,5.736
cv-valid-train/sample-047805.mp3,male,the thought was so dreadful to him that he forgot about the heat and went forward,81,5.664
cv-valid-train/sample-047933.mp3,male,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,85,5.328
cv-valid-train/sample-048041.mp3,male,the internet is built upon many protocols which compliment each other perfectly,79,4.944
cv-valid-train/sample-048084.mp3,male,he decanted the wine and began to recount the disturbing story he had been told,79,5.208
cv-valid-train/sample-048141.mp3,male,the spy infiltrated the interior through a vent and sneaked to the retina scanner,81,5.76
cv-valid-train/sample-048316.mp3,male,can't you just observe men and omens in order to understand the language the boy asked,86,5.112
cv-valid-train/sample-048343.mp3,male,the boy observed in silence the progress of the animals and people across the desert,84,5.904
cv-valid-train/sample-048380.mp3,male,because i've always heard about them the boy answered saying nothing about his dream,84,5.448
cv-valid-train/sample-048570.mp3,male,don't forget that everything you deal with is only one thing and nothing else,77,5.016
cv-valid-train/sample-048624.mp3,male,but as he saw them lying there on the ground another phrase came to his mind,76,5.424
cv-valid-train/sample-048635.mp3,male,so that those who have the responsibility for understanding can understand he said,82,5.496
cv-valid-train/sample-048684.mp3,male,he wants me to write down only things that i think about but not things i plan to do,84,5.592
cv-valid-train/sample-048781.mp3,male,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,82,6.0
cv-valid-train/sample-048798.mp3,male,the trick to setting this up is to configure port forwarding within virtual box,79,5.256
cv-valid-train/sample-048817.mp3,male,i heard what you were talking about the other day with the alchemist the wind said,82,5.016
cv-valid-train/sample-048837.mp3,male,the boy noticed that the owner of the bar stood nearby listening attentively to their conversation,98,5.184
cv-valid-train/sample-048868.mp3,male,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.328
cv-valid-train/sample-049151.mp3,male,had our instruments permitted it we might have been able to see the trouble way back when,89,5.208
cv-valid-train/sample-049155.mp3,male,the hand that evokes love and creates a twin soul for every person in the world,79,5.376
cv-valid-train/sample-049309.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,5.784
cv-valid-train/sample-049391.mp3,male,three armed tribesmen approached and asked what the boy and the alchemist were doing there,90,5.256
cv-valid-train/sample-049407.mp3,male,before the boy could reply a butterfly appeared and fluttered between him and the old man,89,5.664
cv-valid-train/sample-049437.mp3,male,don't forget that everything you deal with is only one thing and nothing else,77,6.0
cv-valid-train/sample-049625.mp3,male,suddenly one of the hawks made a flashing dive through the sky attacking the other,82,4.992
cv-valid-train/sample-049686.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.208
cv-valid-train/sample-050043.mp3,male,the closer he got to the realization of his dream the more difficult things became,82,5.112
cv-valid-train/sample-050068.mp3,male,i am upset that they get to have all the time in the world while acting like they earned it,91,5.376
cv-valid-train/sample-050118.mp3,male,drink and enjoy yourself said the alchemist noticing that the boy was feeling happier,85,5.904
cv-valid-train/sample-050138.mp3,male,many people are traumatized after this sailing accident and need intensive care,79,5.328
cv-valid-train/sample-050274.mp3,male,i think its too overwhelming to introduce two complex tools that basically do the same things,93,5.904
cv-valid-train/sample-050327.mp3,male,it's extremely suspicious that there's no information about brains that didn't come from a brain,96,5.904
cv-valid-train/sample-050357.mp3,male,when she tried to withdraw some money from her bank account the atm claimed her card was invalid,96,5.976
cv-valid-train/sample-050408.mp3,male,a card hanging in the doorway announced that several languages were spoken in the shop,86,5.424
cv-valid-train/sample-050526.mp3,male,earlier this year we found a really nice place near my office and we moved in together,86,5.976
cv-valid-train/sample-050630.mp3,male,i have already described the appearance of that colossal bulk which was embedded in the ground,94,4.944
cv-valid-train/sample-050641.mp3,male,she loves to read but is unsure how reading is helping her become more creative,79,5.016
cv-valid-train/sample-050663.mp3,male,they must be used to their new shepherd and have probably already forgotten me,78,5.544
cv-valid-train/sample-050688.mp3,male,i have been waiting for her to respond for two days now so i just went ahead and did it for her,95,5.664
cv-valid-train/sample-050910.mp3,male,he wants me to write down only things that i think about but not things i plan to do,84,5.064
cv-valid-train/sample-051031.mp3,male,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.784
cv-valid-train/sample-051153.mp3,male,the heather was on fire and you could see a thin blue smoke rising up slowly,76,5.4
cv-valid-train/sample-051247.mp3,male,even me  i haven't thought of other women since i met the merchant's daughter,77,5.304
cv-valid-train/sample-051348.mp3,male,this is what was written on the emerald tablet said the alchemist when he had finished,86,5.784
cv-valid-train/sample-051539.mp3,male,i have already described the appearance of that colossal bulk which was embedded in the ground,94,5.568
cv-valid-train/sample-051569.mp3,male,'m all about those invisible cosmic connections that transcend time and distance,80,5.736
cv-valid-train/sample-051621.mp3,male,some men were smoking from a gigantic pipe that they passed from one to the other,81,5.304
cv-valid-train/sample-051743.mp3,male,maybe we can wait a little bit before changing the titles and the text everywhere else,86,5.496
cv-valid-train/sample-052026.mp3,male,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,86,5.664
cv-valid-train/sample-052122.mp3,male,the boy looked around for the ovens and other apparatus used in alchemy but saw none,84,5.376
cv-valid-train/sample-052135.mp3,male,instead the stranger lowered it slowly until the point touched the boy's forehead,81,5.496
cv-valid-train/sample-052185.mp3,male,jack admitted that the lizards added a whole new dimension to his sauna experience,82,5.04
cv-valid-train/sample-052197.mp3,male,if you start your emails with greetings let me be the first to welcome you to earth,83,5.184
cv-valid-train/sample-052230.mp3,male,he decanted the wine and began to recount the disturbing story he had been told,79,5.544
cv-valid-train/sample-052254.mp3,male,wrapped in a scarf and blinded by the blizzard the boy scrambled for the subway,79,5.256
cv-valid-train/sample-052294.mp3,male,he thought it was normal to panic and to feel as though he really didnt deserve anything good or great,102,6.0
cv-valid-train/sample-052415.mp3,male,they're only made of rock crystal and there are millions of rock crystals in the earth,86,5.544
cv-valid-train/sample-052606.mp3,male,we have recovered most of the deleted files but some are still being processed,78,4.944
cv-valid-train/sample-052636.mp3,male,i finally went by myself and came back this morning feeling happy and refreshed,79,5.016
cv-valid-train/sample-052692.mp3,male,he needed someone to talk to so as to avoid thinking about the possibility of war,81,5.832
cv-valid-train/sample-052709.mp3,male,you can check out the original repository of examples or modules mentioned in the docs,86,5.304
cv-valid-train/sample-052725.mp3,male,he thought that with some patience he'd be able to transform everything into gold,81,5.784
cv-valid-train/sample-052788.mp3,male,the heat lasted until nightfall and all that time he had to carry his jacket,76,5.208
cv-valid-train/sample-052897.mp3,male,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,95,5.16
cv-valid-train/sample-052963.mp3,male,it's true that everything has its destiny but one day that destiny will be realized,83,5.784
cv-valid-train/sample-053039.mp3,male,whatever the thing observed one could find a connection with his experience of the moment,89,5.376
cv-valid-train/sample-053091.mp3,male,the tribal chieftain called for the boy and presented him with fifty pieces of gold,83,5.424
cv-valid-train/sample-053116.mp3,male,why would a king be talking with a shepherd the boy asked awed and embarrassed,78,4.968
cv-valid-train/sample-053159.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.28
cv-valid-train/sample-053164.mp3,male,i'm going to hate those who have found their treasure because i never found mine,80,5.016
cv-valid-train/sample-053232.mp3,male,it seemed as if what the old king had called beginner's luck were no longer functioning,87,5.76
cv-valid-train/sample-053389.mp3,male,the boy waited and then interrupted the old man just as he himself had been interrupted,87,5.304
cv-valid-train/sample-053390.mp3,male,but he found it much more interesting to observe the caravan and listen to the wind,83,5.544
cv-valid-train/sample-053428.mp3,male,you'll watch them as they grow demonstrating how the world is always changing,77,5.112
cv-valid-train/sample-053527.mp3,male,i'd like to build a display case for the crystal the boy said to the merchant,77,5.064
cv-valid-train/sample-053606.mp3,male,about eleven i walked back to my home in maybury because nothing seemed to be happening,87,5.544
cv-valid-train/sample-053732.mp3,male,as they sat down at the only table in the place the crystal merchant laughed,76,5.064
cv-valid-train/sample-053766.mp3,male,tell your heart that the fear of suffering is worse than the suffering itself,77,4.944
cv-valid-train/sample-053835.mp3,male,from the railway station in the distance came the sound of trains ringing and rumbling,86,5.328
cv-valid-train/sample-053846.mp3,male,it was my fear of failure that first kept me from attempting the master work,76,5.76
cv-valid-train/sample-054077.mp3,male,i'm looking for a treasure said the boy and he immediately regretted having said it,83,5.736
cv-valid-train/sample-054118.mp3,male,but the tradition also says that we should believe the messages of the desert,77,5.784
cv-valid-train/sample-054182.mp3,male,he paused for a moment to see if the woman knew what the egyptian pyramids were,79,5.568
cv-valid-train/sample-054226.mp3,male,about eleven i walked back to my home in maybury because nothing seemed to be happening,87,5.088
cv-valid-train/sample-054232.mp3,male,they mounted their horses and rode out in the direction of the pyramids of egypt,80,5.064
cv-valid-train/sample-054438.mp3,male,the drivers carried the freight themselves over such treacherous footing and then reloaded the camels,101,5.76
cv-valid-train/sample-054565.mp3,male,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,82,5.664
cv-valid-train/sample-054805.mp3,male,the omens will begin insistently to speak of it and you'll try to ignore them,77,5.664
cv-valid-train/sample-054912.mp3,male,it was my fear of failure that first kept me from attempting the master work,76,5.976
cv-valid-train/sample-054991.mp3,male,i think it's about bird hunting but now i can see how that might be misinterpreted,82,5.112
cv-valid-train/sample-055053.mp3,male,the alchemist erased the circle in the sand and the snake slithered away among the rocks,88,5.304
cv-valid-train/sample-055116.mp3,male,about eleven i walked back to my home in maybury because nothing seemed to be happening,87,5.976
cv-valid-train/sample-055117.mp3,male,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams,87,5.784
cv-valid-train/sample-055283.mp3,male,we have also started contemplating the possibility of moving back to colorado,77,5.376
cv-valid-train/sample-055730.mp3,male,everything in life is an omen said the englishman now closing the journal he was reading,88,5.808
cv-valid-train/sample-055754.mp3,male,it's extremely suspicious that there's no information about brains that didn't come from a brain,96,5.808
cv-valid-train/sample-055990.mp3,male,you'll watch them as they grow demonstrating how the world is always changing,77,5.736
cv-valid-train/sample-056137.mp3,male,people from all over the world have passed through this village son said his father,83,5.856
cv-valid-train/sample-056235.mp3,male,the heather was on fire and you could see a thin blue smoke rising up slowly,76,5.064
cv-valid-train/sample-056253.mp3,male,it could be computed in many ways which would give more or less equivalent results,82,5.016
cv-valid-train/sample-056308.mp3,male,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war,133,5.304
cv-valid-train/sample-056530.mp3,male,and then he would ask us to go back to our easels and replicate all the techniques in one go,92,5.688
cv-valid-train/sample-056688.mp3,male,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams,87,5.904
cv-valid-train/sample-056797.mp3,male,that it was unable to deal with this boy who spoke the language of the world,76,5.88
cv-valid-train/sample-056899.mp3,male,he was more confident in himself though and felt as though he could conquer the world,85,5.256
cv-valid-train/sample-057004.mp3,male,the englishman prodded him and the boy asked her about the man who cured people's illnesses,91,5.784
cv-valid-train/sample-057111.mp3,male,it was my fear of failure that first kept me from attempting the master work,76,5.16
cv-valid-train/sample-057152.mp3,male,this is what was written on the emerald tablet said the alchemist when he had finished,86,5.952
cv-valid-train/sample-057207.mp3,male,'m all about those invisible cosmic connections that transcend time and distance,80,5.856
cv-valid-train/sample-057489.mp3,male,i've learned things from the sheep and i've learned things from crystal he thought,82,5.784
cv-valid-train/sample-057503.mp3,male,the boy promised himself that when he returned from egypt he would buy that sword,81,5.544
cv-valid-train/sample-057555.mp3,male,the tradition teaches men how to cross the desert and how their children should marry,85,5.592
cv-valid-train/sample-057610.mp3,male,but as he saw them lying there on the ground another phrase came to his mind,76,5.448
cv-valid-train/sample-057622.mp3,male,he also tried to remember some good stories to relate as he sheared the sheep,77,5.736
cv-valid-train/sample-057652.mp3,male,the camel driver though seemed not to be very concerned with the threat of war,78,5.736
cv-valid-train/sample-057685.mp3,male,there were three hundred wells fifty thousand date trees and innumerable colored tents spread among them,104,5.784
cv-valid-train/sample-057823.mp3,male,suddenly the elder at the center smiled almost imperceptibly and the boy felt better,84,5.376
cv-valid-train/sample-057825.mp3,male,it was only when i got this close to it that the strangeness of it was at all evident to me,91,5.352
cv-valid-train/sample-057928.mp3,male,the shop was busy and the man asked the shepherd to wait until the afternoon,76,5.4
cv-valid-train/sample-057987.mp3,male,he paused for a moment to see if the woman knew what the egyptian pyramids were,79,5.688
cv-valid-train/sample-058400.mp3,male,to read more about my story check out my first post adventures in handsfree coding,82,5.112
cv-valid-train/sample-058533.mp3,male,he felt weighted down by the centuries of time since the pyramids had been built,80,5.832
cv-valid-train/sample-058553.mp3,male,a part of me is also trying to come to terms with the fact that i won't be able to travel as much anymore,105,5.016
cv-valid-train/sample-058554.mp3,male,the thought was so dreadful to him that he forgot about the heat and went forward,81,5.304
cv-valid-train/sample-058694.mp3,male,the boy began again to read his book but he was no longer able to concentrate,77,5.616
cv-valid-train/sample-058752.mp3,male,and then he would ask us to go back to our easels and replicate all the techniques in one go,92,5.856
cv-valid-train/sample-058754.mp3,male,but those who know about such things would know that those are urim and thummim,79,5.376
cv-valid-train/sample-058840.mp3,male,he paused for a moment to see if the woman knew what the egyptian pyramids were,79,5.664
cv-valid-train/sample-059204.mp3,male,then he realized that he had been distracted for a few moments looking at the sword,83,5.64
cv-valid-train/sample-059288.mp3,male,because for him you are a green field from which he always returns with game,76,5.424
cv-valid-train/sample-059319.mp3,male,but it is not a class that was requested by our alumni or prospective students,78,5.976
cv-valid-train/sample-059382.mp3,male,arabs often appeared in the city shopping and chanting their strange prayers several times a day,96,5.976
cv-valid-train/sample-059718.mp3,male,one afternoon one of his servants fell ill and it appeared that he would die,76,5.568
cv-valid-train/sample-059870.mp3,male,this was the strangest of all things that ever came to earth from outer space,77,5.088
cv-valid-train/sample-059884.mp3,male,but finally he agreed that the boy who spoke better arabic than he should do so,79,5.208
cv-valid-train/sample-059911.mp3,male,they were people of the desert and clamored to hear his stories about the great cities,86,5.496
cv-valid-train/sample-059913.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,5.256
cv-valid-train/sample-060167.mp3,male,a card hanging in the doorway announced that several languages were spoken in the shop,86,5.112
cv-valid-train/sample-060173.mp3,male,the boy observed in silence the progress of the animals and people across the desert,84,5.304
cv-valid-train/sample-060201.mp3,male,why does the ice cream truck keep playing such a sad song send in the clowns,76,5.304
cv-valid-train/sample-060238.mp3,male,the heather was on fire and you could see a thin blue smoke rising up slowly,76,5.808
cv-valid-train/sample-060249.mp3,male,before the boy could reply a butterfly appeared and fluttered between him and the old man,89,5.856
cv-valid-train/sample-060318.mp3,male,she got a drawing pad and began dedicating a few days a week to sketching her surroundings,90,5.928
cv-valid-train/sample-060365.mp3,male,the boy mumbled an answer that allowed him to avoid responding to her question,78,5.016
cv-valid-train/sample-060583.mp3,male,he loosened the reins on his horse who galloped forward over the rocks and sand,79,5.376
cv-valid-train/sample-060675.mp3,male,it didn't bring with it the smell of the desert nor the threat of moorish invasion,82,5.328
cv-valid-train/sample-060700.mp3,male,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,95,5.256
cv-valid-train/sample-060904.mp3,male,he wants me to write down only things that i think about but not things i plan to do,84,5.664
cv-valid-train/sample-060966.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.208
cv-valid-train/sample-061056.mp3,male,the merchants were assembling their stalls and the boy helped a candy seller to do his,86,5.424
cv-valid-train/sample-061075.mp3,male,they shouted consolation and promises and went off back to the town again to get help,85,5.28
cv-valid-train/sample-061239.mp3,male,but he found it much more interesting to observe the caravan and listen to the wind,83,5.184
cv-valid-train/sample-061398.mp3,male,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,85,5.784
cv-valid-train/sample-061455.mp3,male,and eventually man will nourish your sands where the game will once again flourish,82,5.424
cv-valid-train/sample-061461.mp3,male,i'm not going very far the alchemist answered looking straight into the eyes of the horsemen,92,5.28
cv-valid-train/sample-061510.mp3,male,a thin circle of bright metal showed between the top and the body of the cylinder,81,5.496
cv-valid-train/sample-061614.mp3,male,no wonder this vanilla yogurt tastes disgusting its eatby date was last year,76,5.544
cv-valid-train/sample-061615.mp3,male,he remembered what the old man had said about offering something you didn't even have yet,89,5.856
cv-valid-train/sample-062121.mp3,male,their application for asylum has been accepted since they're victims of political persecution,93,5.256
cv-valid-train/sample-062251.mp3,male,the fire alarm went off again but when i looked outside there was no one there,78,5.616
cv-valid-train/sample-062411.mp3,male,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,95,5.736
cv-valid-train/sample-062456.mp3,male,she keeps saying that she has no regrets about moving back home but im not sure if its entirely true,100,5.952
cv-valid-train/sample-062555.mp3,male,at that time it was quite clear in my own mind that the thing had come from the planet mars,91,5.256
cv-valid-train/sample-062602.mp3,male,the day was dawning and the shepherd urged his sheep in the direction of the sun,80,5.544
cv-valid-train/sample-062618.mp3,male,it was my fear of failure that first kept me from attempting the master work,76,5.136
cv-valid-train/sample-062893.mp3,male,i think it's about bird hunting but now i can see how that might be misinterpreted,82,5.184
cv-valid-train/sample-062988.mp3,male,the boy and the englishman had bought camels and climbed uncertainly onto their backs,85,5.376
cv-valid-train/sample-063329.mp3,male,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,82,5.784
cv-valid-train/sample-063360.mp3,male,and eventually man will nourish your sands where the game will once again flourish,82,5.136
cv-valid-train/sample-063367.mp3,male,i'm afraid i might have soiled the couch a little with my shoes eddie murphy,76,5.736
cv-valid-train/sample-063527.mp3,male,when he saw henderson in his garden he called over the fence and made himself understood,88,5.184
cv-valid-train/sample-063535.mp3,male,he loosened the reins on his horse who galloped forward over the rocks and sand,79,5.304
cv-valid-train/sample-063823.mp3,male,he felt weighted down by the centuries of time since the pyramids had been built,80,5.592
cv-valid-train/sample-063848.mp3,male,it's like the flight of those two hawks it can't be understood by reason alone,78,5.736
cv-valid-train/sample-063915.mp3,male,burning fridges televisions and washing machines are not as unusual as one might think,86,5.496
cv-valid-train/sample-063930.mp3,male,from the railway station in the distance came the sound of trains ringing and rumbling,86,5.304
cv-valid-train/sample-063964.mp3,male,it's true life really is generous to those who pursue their destiny the boy thought,83,5.904
cv-valid-train/sample-063990.mp3,male,replace the ts in tim tebow's name with any other consonant to get a star wars character,88,5.136
cv-valid-train/sample-064158.mp3,male,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,86,5.616
cv-valid-train/sample-064250.mp3,male,they called that discovery the master work  it was part liquid and part solid,77,5.664
cv-valid-train/sample-064421.mp3,male,i'll work all night until dawn and i'll clean every piece of crystal in your shop,81,5.688
cv-valid-train/sample-064688.mp3,male,i've learned things from the sheep and i've learned things from crystal he thought,82,5.616
cv-valid-train/sample-064728.mp3,male,after all who doesnt want to overcome new challenges and achieve great heights,78,5.184
cv-valid-train/sample-065053.mp3,male,but children always seem to be able to play with them without frightening them,78,5.064
cv-valid-train/sample-065075.mp3,male,he needed someone to talk to so as to avoid thinking about the possibility of war,81,5.28
cv-valid-train/sample-065311.mp3,male,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,86,5.088
cv-valid-train/sample-065410.mp3,male,it's true life really is generous to those who pursue their destiny the boy thought,83,5.784
cv-valid-train/sample-065489.mp3,male,there was a moment of silence so profound that it seemed the city was asleep,76,5.664
cv-valid-train/sample-065695.mp3,male,they were in an immense setting surrounded by thousands of people speaking a strange language,93,5.544
cv-valid-train/sample-065708.mp3,male,the caravans had been stopped at giza for some time waiting for the wars to end,79,5.184
cv-valid-train/sample-065714.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,4.92
cv-valid-train/sample-065919.mp3,male,it was faintly marked with transverse stripes and slightly flattened from the perfect round,91,5.832
cv-valid-train/sample-065954.mp3,male,he decanted the wine and began to recount the disturbing story he had been told,79,5.184
cv-valid-train/sample-066075.mp3,male,it's extremely suspicious that there's no information about brains that didn't come from a brain,96,5.856
cv-valid-train/sample-066177.mp3,male,there are powerful forces on both sides and the war is important to both armies,79,5.856
cv-valid-train/sample-066379.mp3,male,the more people that can participate in the web the better the internet and the world will be,93,5.976
cv-valid-train/sample-066538.mp3,male,i don't want to change anything because i don't know how to deal with change,76,6.0
cv-valid-train/sample-066540.mp3,male,so that those who have the responsibility for understanding can understand he said,82,5.304
cv-valid-train/sample-066635.mp3,male,but children always seem to be able to play with them without frightening them,78,5.136
cv-valid-train/sample-066675.mp3,male,'m all about those invisible cosmic connections that transcend time and distance,80,5.376
cv-valid-train/sample-066790.mp3,male,'m all about those invisible cosmic connections that transcend time and distance,80,5.832
cv-valid-train/sample-066840.mp3,male,portals are used in many computer games to instantly travel from one place to another,85,5.832
cv-valid-train/sample-066849.mp3,male,because you'll know its dreams and wishes and will know how to deal with them,77,5.424
cv-valid-train/sample-066928.mp3,male,i'm an alchemist simply because i'm an alchemist he said as he prepared the meal,80,5.664
cv-valid-train/sample-066963.mp3,male,the level ground was blackened as far as one could see and it was still giving off smoke,88,5.592
cv-valid-train/sample-067001.mp3,male,it was no more exciting than an overturned carriage or a tree blown across the road,83,5.712
cv-valid-train/sample-067107.mp3,male,the raw api is extremely complicated for our needs so i wrote a simple wrapper dll,82,5.544
cv-valid-train/sample-067311.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.496
cv-valid-train/sample-067353.mp3,male,it was no more exciting than an overturned carriage or a tree blown across the road,83,5.856
cv-valid-train/sample-067367.mp3,male,it seemed as if what the old king had called beginner's luck were no longer functioning,87,5.184
cv-valid-train/sample-067476.mp3,male,he was more confident in himself though and felt as though he could conquer the world,85,5.616
cv-valid-train/sample-067550.mp3,male,the day was dawning and the shepherd urged his sheep in the direction of the sun,80,5.328
cv-valid-train/sample-067577.mp3,male,i have already described the appearance of that colossal bulk which was embedded in the ground,94,5.568
cv-valid-train/sample-067610.mp3,male,the angel touched the man's shoulder and they were both projected far into the future,85,5.544
cv-valid-train/sample-067801.mp3,male,i don't want to change anything because i don't know how to deal with change,76,5.28
cv-valid-train/sample-067859.mp3,male,i will be meeting my brother's daughter to take the ferry to vashon for a few days,82,5.304
cv-valid-train/sample-067928.mp3,male,the shop folks were taking down their shutters and people were opening their bedroom windows,92,4.944
cv-valid-train/sample-068139.mp3,male,who is this stranger who speaks of omens asked one of the chieftains eyeing the boy,83,5.856
cv-valid-train/sample-068245.mp3,male,i will be meeting my brother's daughter to take the ferry to vashon for a few days,82,5.016
cv-valid-train/sample-068263.mp3,male,sticks and stones will break my bones but what doesn't kill me makes me strong,78,5.664
cv-valid-train/sample-068363.mp3,male,and eventually man will nourish your sands where the game will once again flourish,82,5.592
cv-valid-train/sample-068403.mp3,male,when he saw henderson in his garden he called over the fence and made himself understood,88,5.592
cv-valid-train/sample-068608.mp3,male,there are powerful forces on both sides and the war is important to both armies,79,5.664
cv-valid-train/sample-068618.mp3,male,why are you carrying money asked the tribesman when he had searched the boy's bag,81,5.784
cv-valid-train/sample-068732.mp3,male,he wants me to write down only things that i think about but not things i plan to do,84,5.136
cv-valid-train/sample-068743.mp3,male,about eleven i walked back to my home in maybury because nothing seemed to be happening,87,5.424
cv-valid-train/sample-068770.mp3,male,the boy wanted to believe that his friend had simply become separated from him by accident,90,5.904
cv-valid-train/sample-068779.mp3,male,a young arab also loaded down with baggage entered and greeted the englishman,77,5.832
cv-valid-train/sample-069044.mp3,male,the thought was so dreadful to him that he forgot about the heat and went forward,81,5.184
cv-valid-train/sample-069203.mp3,male,another dreamer said the ticket seller to his assistant watching the boy walk away,82,5.256
cv-valid-train/sample-069263.mp3,male,i don't know why these things have to be transmitted by word of mouth he thought,80,5.184
cv-valid-train/sample-069299.mp3,male,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.664
cv-valid-train/sample-069352.mp3,male,so the boy was disappointed he decided that he would never again believe in dreams,82,5.76
cv-valid-train/sample-069367.mp3,male,while i'm laying down disclaimers i should also mention that the code is a work in progress,91,5.856
cv-valid-train/sample-069404.mp3,male,you'll watch them as they grow demonstrating how the world is always changing,77,5.232
cv-valid-train/sample-069409.mp3,male,the boy reminded the old man that he had said something about hidden treasure,77,4.968
cv-valid-train/sample-069458.mp3,male,the heat lasted until nightfall and all that time he had to carry his jacket,76,5.952
cv-valid-train/sample-069510.mp3,male,he loosened the reins on his horse who galloped forward over the rocks and sand,79,5.544
cv-valid-train/sample-069528.mp3,male,i'll work all night until dawn and i'll clean every piece of crystal in your shop,81,5.856
cv-valid-train/sample-069811.mp3,male,the snake fought frantically making hissing sounds that shattered the silence of the desert,91,5.448
cv-valid-train/sample-069868.mp3,male,my roommates boyfriend is taking up two shelves of fridge space with his beer,77,5.544
cv-valid-train/sample-069887.mp3,male,you'll watch them as they grow demonstrating how the world is always changing,77,5.928
cv-valid-train/sample-069942.mp3,male,it's extremely suspicious that there's no information about brains that didn't come from a brain,96,5.976
cv-valid-train/sample-069974.mp3,male,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,95,5.568
cv-valid-train/sample-070008.mp3,male,the boy and the englishman had bought camels and climbed uncertainly onto their backs,85,5.112
cv-valid-train/sample-070034.mp3,male,i think its too overwhelming to introduce two complex tools that basically do the same things,93,5.448
cv-valid-train/sample-070258.mp3,male,they were people of the desert and clamored to hear his stories about the great cities,86,5.592
cv-valid-train/sample-070320.mp3,male,because i've always heard about them the boy answered saying nothing about his dream,84,5.544
cv-valid-train/sample-070435.mp3,male,as they sat down at the only table in the place the crystal merchant laughed,76,5.304
cv-valid-train/sample-070624.mp3,male,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.976
cv-valid-train/sample-070647.mp3,male,there are powerful forces on both sides and the war is important to both armies,79,5.016
cv-valid-train/sample-070659.mp3,male,because for him you are a green field from which he always returns with game,76,5.904
cv-valid-train/sample-070680.mp3,male,one of the best ways to get started writing dragonfly macros is to set up web browsing by voice,95,6.0
cv-valid-train/sample-070708.mp3,male,he called to the boy and they took a walk along the dunes surrounding the encampment,84,5.496
cv-valid-train/sample-070853.mp3,male,maybe these desert birds could explain to him the meaning of love without ownership,83,5.328
cv-valid-train/sample-070995.mp3,male,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.208
cv-valid-train/sample-071034.mp3,male,i hate to think that i will have to leave but i guess thats not really up to me,79,5.136
cv-valid-train/sample-071040.mp3,male,they called that discovery the master work  it was part liquid and part solid,77,5.928
cv-valid-train/sample-071188.mp3,male,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,86,5.496
cv-valid-train/sample-071482.mp3,male,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,95,5.136
