filename,gender,text,text_lenght,duration
cv-valid-train/sample-046644.mp3,female,i'm not going very far the alchemist answered looking straight into the eyes of the horsemen,92,5.88
cv-valid-train/sample-046652.mp3,female,you have helped me the man continued to prepare his tea saying nothing,70,5.616
cv-valid-train/sample-046783.mp3,female,some of those who saw its flight say it travelled with a hissing sound,70,5.304
cv-valid-train/sample-046969.mp3,female,he decided to return to his friend's stable by the longest route possible,73,5.712
cv-valid-train/sample-046974.mp3,female,they seemed to laugh at him and he laughed back his heart bursting with joy,75,5.256
cv-valid-train/sample-047085.mp3,female,it seemed to him that it fell to earth about one hundred miles east of here,75,5.736
cv-valid-train/sample-047221.mp3,female,you should see the other guy specifically how good at fighting he is,68,5.496
cv-valid-train/sample-047345.mp3,female,they were known as seers and they were held in fear by women and the elderly,76,5.376
cv-valid-train/sample-047351.mp3,female,even an ordinary man has more than one horse power but gets tired quickly,73,5.544
cv-valid-train/sample-047366.mp3,female,i've learned things from the sheep and i've learned things from crystal he thought,82,5.016
cv-valid-train/sample-047522.mp3,female,on the first day he returned with a rabbit and on the second with two birds,75,5.4
cv-valid-train/sample-047593.mp3,female,the boy became fearful the omens told him that something was wrong,66,5.784
cv-valid-train/sample-047659.mp3,female,it seemed to him that it fell to earth about one hundred miles east of here,75,5.28
cv-valid-train/sample-047912.mp3,female,as he was attempting to pull out the rocks he encountered he heard footsteps,76,5.664
cv-valid-train/sample-048048.mp3,female,henderson went into the railway station to telegraph the news to london,71,5.304
cv-valid-train/sample-048263.mp3,female,there were really i think two or three hundred people elbowing one another,74,5.856
cv-valid-train/sample-048353.mp3,female,you'll use your knowledge for the welfare of the oasis and its inhabitants,74,5.616
cv-valid-train/sample-048590.mp3,female,he approached the mass and was surprised at the size and the shape,66,5.064
cv-valid-train/sample-048667.mp3,female,it was only when i got this close to it that the strangeness of it was at all evident to me,91,5.112
cv-valid-train/sample-048882.mp3,female,servants came and went with silver trays laden with spices and tea,66,5.04
cv-valid-train/sample-049186.mp3,female,had our instruments permitted it we might have been able to see the trouble way back when,89,5.64
cv-valid-train/sample-049214.mp3,female,had our instruments permitted it we might have been able to see the trouble way back when,89,5.904
cv-valid-train/sample-049319.mp3,female,a large piece suddenly came off and fell with a loud and sharp noise,68,5.52
cv-valid-train/sample-049357.mp3,female,the thought was so dreadful to him that he forgot about the heat and went forward,81,4.992
cv-valid-train/sample-049383.mp3,female,it was only when i got this close to it that the strangeness of it was at all evident to me,91,5.304
cv-valid-train/sample-049572.mp3,female,henderson went into the railway station to telegraph the news to london,71,4.944
cv-valid-train/sample-049598.mp3,female,but finally he agreed that the boy who spoke better arabic than he should do so,79,5.616
cv-valid-train/sample-049751.mp3,female,so he began to wander through the city and found himself at the gates,69,5.976
cv-valid-train/sample-049969.mp3,female,henderson went into the railway station to telegraph the news to london,71,5.616
cv-valid-train/sample-049970.mp3,female,and he hadn't perceived them because he had become accustomed to them,69,5.064
cv-valid-train/sample-050108.mp3,female,before this i always looked to the desert with longing said fatima,66,5.136
cv-valid-train/sample-050114.mp3,female,night fell and an assortment of fighting men and merchants entered and exited the tent,86,5.736
cv-valid-train/sample-050121.mp3,female,i had a momentary impulse to go back and help him but i was too scared to do anything,85,5.616
cv-valid-train/sample-050284.mp3,female,it was only when i got this close to it that the strangeness of it was at all evident to me,91,5.976
cv-valid-train/sample-050329.mp3,female,it spread through the planet's atmosphere and obscured its more familiar features,81,5.904
cv-valid-train/sample-050534.mp3,female,it could be computed in many ways which would give more or less equivalent results,82,5.784
cv-valid-train/sample-050851.mp3,female,it was such a gradual movement that he found it only by noticing the dots,73,4.968
cv-valid-train/sample-050997.mp3,female,the boy was also saddened his friend was in pursuit of his destiny,66,5.928
cv-valid-train/sample-051037.mp3,female,i found a little crowd of about twenty people surrounding the huge hole,71,4.944
cv-valid-train/sample-051090.mp3,female,mary told me that she got to meet up with you while she was back in san francisco,81,5.304
cv-valid-train/sample-051132.mp3,female,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,85,5.64
cv-valid-train/sample-051335.mp3,female,you can't offer me something that is already mine the chief said arrogantly,75,5.544
cv-valid-train/sample-051503.mp3,female,the end of the cylinder was still as ogilvy and henderson had left it,69,5.952
cv-valid-train/sample-051626.mp3,female,an unknown perpetrator threatened two men from syria with a pistol,66,5.424
cv-valid-train/sample-051627.mp3,female,hundreds of observers saw the flame that night and the night after,66,5.472
cv-valid-train/sample-051653.mp3,female,and if you improve on the present what comes later will also be better,70,5.952
cv-valid-train/sample-051663.mp3,female,when he saw henderson in his garden he called over the fence and made himself understood,88,5.304
cv-valid-train/sample-051722.mp3,female,and the sand and gravel had been flung violently in every direction,67,5.736
cv-valid-train/sample-051780.mp3,female,not even the tribal chieftains are able to see him when they want to,68,5.088
cv-valid-train/sample-051885.mp3,female,'m all about those invisible cosmic connections that transcend time and distance,80,5.568
cv-valid-train/sample-051990.mp3,female,down below in the darkness were hundreds of people sleeping in peace,68,5.328
cv-valid-train/sample-052207.mp3,female,they did something different to get there and you can learn from them,69,5.184
cv-valid-train/sample-052266.mp3,female,at that time it was quite clear in my own mind that the thing had come from the planet mars,91,5.808
cv-valid-train/sample-052434.mp3,female,but maybe people who felt that way had never learned the universal language,75,5.472
cv-valid-train/sample-052532.mp3,female,it would have been visible to me had i only looked up as it passed,66,5.352
cv-valid-train/sample-052570.mp3,female,we sharpened our wits at university so we could handle this crisis,66,5.376
cv-valid-train/sample-052703.mp3,female,he transformed himself into a stone that rolled up to the miner's foot,70,5.664
cv-valid-train/sample-052930.mp3,female,the alchemist dismounted and told the escorts they could return to the camp,75,5.616
cv-valid-train/sample-052955.mp3,female,i got two giant bug bites on my right leg from last night and they hurt,71,5.904
cv-valid-train/sample-053023.mp3,female,the thought was so dreadful to him that he forgot about the heat and went forward,81,5.28
cv-valid-train/sample-053046.mp3,female,suddenly one of the hawks made a flashing dive through the sky attacking the other,82,5.136
cv-valid-train/sample-053441.mp3,female,henderson went into the railway station to telegraph the news to london,71,5.424
cv-valid-train/sample-053445.mp3,female,a friend had told the boy about the shop and he had taken his sheep there,73,5.784
cv-valid-train/sample-053564.mp3,female,if you can concentrate always on the present you'll be a happy man,66,5.64
cv-valid-train/sample-053667.mp3,female,the old man leafed through the book and fell to reading a page he came to,73,5.424
cv-valid-train/sample-053727.mp3,female,we're refugees from the tribal wars and we need money the other figure said,75,5.424
cv-valid-train/sample-054753.mp3,female,i don't know why these things have to be transmitted by word of mouth he thought,80,5.976
cv-valid-train/sample-055012.mp3,female,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.712
cv-valid-train/sample-055074.mp3,female,another dreamer said the ticket seller to his assistant watching the boy walk away,82,5.304
cv-valid-train/sample-055228.mp3,female,dense clouds of smoke or dust can be seen through a powerful telescope,70,5.184
cv-valid-train/sample-055279.mp3,female,he was going to miss the place and all the good things he had learned,69,5.544
cv-valid-train/sample-055605.mp3,female,and the sand and gravel had been flung violently in every direction,67,5.664
cv-valid-train/sample-055637.mp3,female,you can find it here or linked from the navigation sidebar on every page,72,5.856
cv-valid-train/sample-055779.mp3,female,and the sand and gravel had been flung violently in every direction,67,5.544
cv-valid-train/sample-055870.mp3,female,i'm going to become bitter and distrustful of people because one person betrayed me,83,5.544
cv-valid-train/sample-055876.mp3,female,then he realized that he had been distracted for a few moments looking at the sword,83,5.424
cv-valid-train/sample-055925.mp3,female,since the miner had sacrificed everything to his destiny the old man decided to become involved,95,5.76
cv-valid-train/sample-056048.mp3,female,the rainforests are depleted we turned the planet into a waste ground,69,5.736
cv-valid-train/sample-056087.mp3,female,i'm going to go back to doing just what i did before the boy thought,68,5.568
cv-valid-train/sample-056100.mp3,female,why do they make things so complicated he asked the englishman one night,72,5.04
cv-valid-train/sample-056129.mp3,female,there were raised voicesand some sort of struggle appeared to be going on ,74,5.04
cv-valid-train/sample-056157.mp3,female,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.448
cv-valid-train/sample-056512.mp3,female,next morning there were two thousand armed men scattered throughout the palm trees at al fayoum,95,6.0
cv-valid-train/sample-056806.mp3,female,did you see the garden that it took the master gardener ten years to create,75,5.592
cv-valid-train/sample-057232.mp3,female,he was twenty minutes from his tent and began to make his way there,67,5.544
cv-valid-train/sample-057279.mp3,female,what had been next to him five minutes ago was now at the other side,68,4.992
cv-valid-train/sample-057298.mp3,female,the panels lined the roofs of the suburban homes generating the energy to power the future,90,5.616
cv-valid-train/sample-057411.mp3,female,it was such a gradual movement that he found it only by noticing the dots,73,5.688
cv-valid-train/sample-057833.mp3,female,but that's why you created the game in the first place the boy answered,71,5.616
cv-valid-train/sample-057849.mp3,female,not even the tribal chieftains are able to see him when they want to,68,5.544
cv-valid-train/sample-058060.mp3,female,love is the force that transforms and improves the soul of the world,68,5.616
cv-valid-train/sample-058100.mp3,female,the newspaper articles had prepared everyone for the reception of the idea,74,4.944
cv-valid-train/sample-058146.mp3,female,scattered groups of people were hurrying from the direction of woking,69,5.448
cv-valid-train/sample-058209.mp3,female,an old man with a breastplate of gold wouldn't have lied just to acquire six sheep,82,5.184
cv-valid-train/sample-058401.mp3,female,one can imagine these two covered with sand running up the little street in the bright sunlight,95,5.352
cv-valid-train/sample-058500.mp3,female,your behavior is embarrassing go learn the art of social intercourse,68,4.944
cv-valid-train/sample-058523.mp3,female,the loafers and golf caddies were used to hanging out near the railway station,78,5.184
cv-valid-train/sample-058713.mp3,female,the boy promised himself that when he returned from egypt he would buy that sword,81,5.208
cv-valid-train/sample-058933.mp3,female,with the girl with the raven hair his days would never be the same again,72,5.304
cv-valid-train/sample-059150.mp3,female,hundreds of yelling people are swarming into the park like locusts,66,5.592
cv-valid-train/sample-059226.mp3,female,i'm going into the desert the man answered turning back to his reading,70,5.808
cv-valid-train/sample-059238.mp3,female,that night there was another jetting out of gas from the distant planet,71,5.184
cv-valid-train/sample-060267.mp3,female,beginner's note to get started check out the multiedit grammar for dragonfly,76,5.904
cv-valid-train/sample-060311.mp3,female,the loafers and golf caddies were used to hanging out near the railway station,78,5.28
cv-valid-train/sample-060654.mp3,female,the omens will begin insistently to speak of it and you'll try to ignore them,77,5.256
cv-valid-train/sample-060658.mp3,female,the englishman prodded him and the boy asked her about the man who cured people's illnesses,91,5.016
cv-valid-train/sample-060741.mp3,female,it was such a gradual movement that he found it only by noticing the dots,73,5.712
cv-valid-train/sample-060793.mp3,female,what's the world's greatest lie the boy asked completely surprised,66,5.976
cv-valid-train/sample-060809.mp3,female,fill this place with a sandstorm so strong that it blots out the sun,68,5.4
cv-valid-train/sample-060817.mp3,female,a thin circle of bright metal showed between the top and the body of the cylinder,81,4.992
cv-valid-train/sample-061227.mp3,female,it was as if it quivered but really this was the telescope vibrating,68,5.664
cv-valid-train/sample-061473.mp3,female,he also tried to remember some good stories to relate as he sheared the sheep,77,5.136
cv-valid-train/sample-061474.mp3,female,sometime during the second year you'll remember about the treasure,66,5.184
cv-valid-train/sample-061533.mp3,female,as independent studies document the neanderthals developed simple tools such as spears,86,5.28
cv-valid-train/sample-062038.mp3,female,local solutions should be preferred to cloud solutions in many cases,68,5.184
cv-valid-train/sample-062075.mp3,female,dense clouds of smoke or dust can be seen through a powerful telescope,70,4.944
cv-valid-train/sample-062259.mp3,female,why the shots stopped after the tenth no one on earth has tried to explain,74,5.856
cv-valid-train/sample-062322.mp3,female,but as he saw them lying there on the ground another phrase came to his mind,76,5.664
cv-valid-train/sample-062591.mp3,female,at that point in their lives everything is clear and everything is possible,75,5.232
cv-valid-train/sample-062645.mp3,female,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,86,5.424
cv-valid-train/sample-062719.mp3,female,hundreds of observers saw the flame that night and the night after,66,5.328
cv-valid-train/sample-062742.mp3,female,i found a little crowd of about twenty people surrounding the huge hole,71,5.064
cv-valid-train/sample-063030.mp3,female,i've crossed these sands many times said one of the camel drivers one night,75,5.304
cv-valid-train/sample-063076.mp3,female,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.64
cv-valid-train/sample-063210.mp3,female,the alchemist followed as the boy's horse ran for almost half an hour,69,4.968
cv-valid-train/sample-063228.mp3,female,the alchemists spent years in their laboratories observing the fire that purified the metals,92,5.208
cv-valid-train/sample-063258.mp3,female,this was the strangest of all things that ever came to earth from outer space,77,5.784
cv-valid-train/sample-063342.mp3,female,when the sun sets the men will once again surrender their arms to me,68,4.992
cv-valid-train/sample-063461.mp3,female,it was faintly marked with transverse stripes and slightly flattened from the perfect round,91,5.784
cv-valid-train/sample-063489.mp3,female,you should see the other guy specifically how good at fighting he is,68,5.256
cv-valid-train/sample-063603.mp3,female,maybe we can wait a little bit before changing the titles and the text everywhere else,86,5.976
cv-valid-train/sample-063854.mp3,female,the tribal chieftain called for the boy and presented him with fifty pieces of gold,83,5.76
cv-valid-train/sample-063948.mp3,female,the loafers and golf caddies were used to hanging out near the railway station,78,5.304
cv-valid-train/sample-063966.mp3,female,maybe he should not call people names that they don't want to be called,71,4.944
cv-valid-train/sample-064038.mp3,female,it was as if the world had fallen silent because the boy's soul had,67,5.808
cv-valid-train/sample-064160.mp3,female,the article would benefit from examples demonstrating the dataset weighting,75,5.4
cv-valid-train/sample-064236.mp3,female,i thought about whether we should find coins and models in it and so on,71,5.016
cv-valid-train/sample-064240.mp3,female,the boy felt a pang in his heart thinking about the merchant's daughter,71,5.208
cv-valid-train/sample-064417.mp3,female,the alchemist is two hundred years old the englishman had told him,66,5.808
cv-valid-train/sample-064504.mp3,female,there were raised voicesand some sort of struggle appeared to be going on ,74,4.944
cv-valid-train/sample-064684.mp3,female,second with a keyboard you can hold a movement key and release when you reach your location,91,5.52
cv-valid-train/sample-064885.mp3,female,yeah its definitely worth checking out especially if the pay is reasonable and the work is good for your career,111,5.184
cv-valid-train/sample-065061.mp3,female,at the airport the woman threw herself into revision for college so she could experience university,99,5.712
cv-valid-train/sample-065218.mp3,female,when he saw henderson in his garden he called over the fence and made himself understood,88,5.424
cv-valid-train/sample-065494.mp3,female,there was a fluctuation in the water pressure that fed the whale tank,69,4.968
cv-valid-train/sample-065554.mp3,female,neighbors moved away and there remained only a few small shops on the hill,74,5.904
cv-valid-train/sample-065784.mp3,female,as long as there is water in a cooking pot the temperature cannot rise above a hundred degrees celsius,102,5.928
cv-valid-train/sample-065811.mp3,female,looking through the telescope i saw a circle of deep blue and the little round planet,85,5.952
cv-valid-train/sample-065813.mp3,female,the heather was on fire and you could see a thin blue smoke rising up slowly,76,5.544
cv-valid-train/sample-065867.mp3,female,the alchemist lighted the fire and soon a delicious aroma filled the tent,73,5.184
cv-valid-train/sample-065973.mp3,female,the turf and gravel around it seemed charred as if by a sudden explosion,72,5.544
cv-valid-train/sample-066260.mp3,female,i found a little crowd of about twenty people surrounding the huge hole,71,5.304
cv-valid-train/sample-066654.mp3,female,i have already described the appearance of that colossal bulk which was embedded in the ground,94,5.016
cv-valid-train/sample-066716.mp3,female,the turf and gravel around it seemed charred as if by a sudden explosion,72,5.064
cv-valid-train/sample-066806.mp3,female,there were lights in the upper windows of the houses when the people went to bed,80,5.64
cv-valid-train/sample-067162.mp3,female,with the wars between the tribes it's impossible to cross the desert,68,5.472
cv-valid-train/sample-067264.mp3,female,it was no more exciting than an overturned carriage or a tree blown across the road,83,5.52
cv-valid-train/sample-067281.mp3,female,a thin circle of bright metal showed between the top and the body of the cylinder,81,5.472
cv-valid-train/sample-067372.mp3,female,and also because i know about the soul of the world he thought to himself,73,5.184
cv-valid-train/sample-067591.mp3,female,a part of me is also trying to come to terms with the fact that i won't be able to travel as much anymore,105,5.904
cv-valid-train/sample-067925.mp3,female,at that time it was quite clear in my own mind that the thing had come from the planet mars,91,5.928
cv-valid-train/sample-068147.mp3,female,they were both silent for a time observing the plaza and the townspeople,72,5.688
cv-valid-train/sample-068383.mp3,female,he had never imagined that questions about life would be of such importance to a shepherd,89,5.136
cv-valid-train/sample-068487.mp3,female,the two men hurried back and found the cylinder still lying in the same position,80,5.016
cv-valid-train/sample-068622.mp3,female,we miss you and miss having a friend like you and i am so happy that you two got to catch up,92,5.232
cv-valid-train/sample-068644.mp3,female,he had used the two stones only once one morning when he was at a marketplace,77,5.472
cv-valid-train/sample-069038.mp3,female,i just don't trust anyone who says they've never had hamburger helper,69,5.808
cv-valid-train/sample-069160.mp3,female,did you learn anything the englishman asked eager to hear what it might be,74,5.928
cv-valid-train/sample-069264.mp3,female,he also tried to remember some good stories to relate as he sheared the sheep,77,5.184
cv-valid-train/sample-069472.mp3,female,because you'll know its dreams and wishes and will know how to deal with them,77,5.592
cv-valid-train/sample-069641.mp3,female,the boy was shaking with fear but the alchemist helped him out of the tent,74,5.256
cv-valid-train/sample-069898.mp3,female,one by one the campfires were extinguished and the oasis fell as quiet as the desert,84,5.112
cv-valid-train/sample-069899.mp3,female,a large piece suddenly came off and fell with a loud and sharp noise,68,5.304
cv-valid-train/sample-070071.mp3,female,gypsies are experts at getting people to do that sighed the old man,67,5.712
cv-valid-train/sample-070107.mp3,female,well why did you say that i don't know about love the sun asked the boy,71,5.136
cv-valid-train/sample-070113.mp3,female,one can imagine these two covered with sand running up the little street in the bright sunlight,95,5.664
cv-valid-train/sample-070342.mp3,female,the hand that evokes love and creates a twin soul for every person in the world,79,5.832
cv-valid-train/sample-070348.mp3,female,he almost began to tell about his treasure but decided not to do so,67,5.184
cv-valid-train/sample-070434.mp3,female,it spread through the planet's atmosphere and obscured its more familiar features,81,5.544
cv-valid-train/sample-070520.mp3,female,when the sun sets the men will once again surrender their arms to me,68,5.064
cv-valid-train/sample-070661.mp3,female,you should see the other guy specifically how good at fighting he is,68,5.28
cv-valid-train/sample-070719.mp3,female,the alchemist removed the pan from the fire and set it aside to cool,68,5.376
cv-valid-train/sample-071491.mp3,female,that night there was another jetting out of gas from the distant planet,71,5.808
cv-valid-train/sample-071573.mp3,female,it was as if it quivered but really this was the telescope vibrating,68,5.424
cv-valid-train/sample-071614.mp3,female,the end of the cylinder was still as ogilvy and henderson had left it,69,5.664
cv-valid-train/sample-071744.mp3,female,the irregular pattern comes from the pseudorandomness of the function,69,5.304
cv-valid-train/sample-071947.mp3,female,his heart was heavy and he had been melancholy since the previous night,71,5.304
cv-valid-train/sample-072078.mp3,female,the achieved results are far behind the stateoftheart in image classification,77,5.904
cv-valid-train/sample-072317.mp3,female,instead the stranger lowered it slowly until the point touched the boy's forehead,81,5.136
cv-valid-train/sample-072394.mp3,female,the newspaper articles had prepared everyone for the reception of the idea,74,5.016
cv-valid-train/sample-072514.mp3,female,i don't want to change anything because i don't know how to deal with change,76,5.184
cv-valid-train/sample-072523.mp3,female,people from all over the world have passed through this village son said his father,83,5.904
cv-valid-train/sample-072827.mp3,female,he spent the entire morning observing the infrequent comings and goings in the street,85,5.616
cv-valid-train/sample-072934.mp3,female,throughout the night the boy dug at the place he had chosen but found nothing,77,5.184
cv-valid-train/sample-072958.mp3,female,as jennifer walked down the aisle she wondered if she had made a mistake,72,5.4
cv-valid-train/sample-073370.mp3,female,well what good would it be to you if you had t die the alchemist answered,73,5.088
cv-valid-train/sample-073508.mp3,female,i left when the zoning changed and the real estate market has boomed,68,4.944
cv-valid-train/sample-073515.mp3,female,the review of related methods is simple to understand and informative,69,5.088
cv-valid-train/sample-073567.mp3,female,a thin circle of bright metal showed between the top and the body of the cylinder,81,6.0
cv-valid-train/sample-073698.mp3,female,whatever the thing observed one could find a connection with his experience of the moment,89,5.664
cv-valid-train/sample-073870.mp3,female,they called that discovery the master work  it was part liquid and part solid,77,5.592
cv-valid-train/sample-073918.mp3,female,never advertise razors by shaving a monkey it's cruel and results in lawsuits,77,5.496
cv-valid-train/sample-073921.mp3,female,i was frightened by a presence in my house that whispered terrible things,73,5.736
cv-valid-train/sample-074039.mp3,female,relaxed and unhurried he resolved that he would walk through the narrow streets of tangier,90,5.064
cv-valid-train/sample-074061.mp3,female,why does the ice cream truck keep playing such a sad song send in the clowns,76,5.496
cv-valid-train/sample-074260.mp3,female,the boy offered his bottle hoping that the old man would leave him alone,72,5.16
cv-valid-train/sample-074333.mp3,female,when he saw henderson in his garden he called over the fence and made himself understood,88,5.856
cv-valid-train/sample-074370.mp3,female,the end of the cylinder was still as ogilvy and henderson had left it,69,5.544
cv-valid-train/sample-074651.mp3,female,but that's why you created the game in the first place the boy answered,71,5.064
cv-valid-train/sample-074653.mp3,female,hires two personal trainers and make one of them train the other one,68,5.712
cv-valid-train/sample-074810.mp3,female,everything on earth is being continuously transformed because the earth is alive,80,5.664
cv-valid-train/sample-074924.mp3,female,but that's why you created the game in the first place the boy answered,71,5.304
cv-valid-train/sample-075057.mp3,female,the boy offered his bottle hoping that the old man would leave him alone,72,4.944
cv-valid-train/sample-075090.mp3,female,he stood irresolute for a moment and then scrambled out of the pit,66,5.76
cv-valid-train/sample-075732.mp3,female,the boy stepped closer to the girl and when she smiled he did the same,70,5.232
cv-valid-train/sample-075997.mp3,female,and seizing the boy's bag the alchemist gave the gold coins to the chief,72,5.616
cv-valid-train/sample-076288.mp3,female,a shepherd may like to travel but he should never forget about his sheep,72,5.088
cv-valid-train/sample-076566.mp3,female,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.472
cv-valid-train/sample-076582.mp3,female,the newspaper articles had prepared everyone for the reception of the idea,74,5.952
cv-valid-train/sample-076630.mp3,female,the levanter was still getting stronger and he felt its force on his face,73,5.928
cv-valid-train/sample-076725.mp3,female,it's the emerald tablet said the englishman proud that he might teach something to the boy,90,5.52
cv-valid-train/sample-076730.mp3,female,first he had studied esperanto then the world's religions and now it was alchemy,80,5.976
cv-valid-train/sample-076879.mp3,female,that day the merchant gave the boy permission to build the display,66,5.184
cv-valid-train/sample-076968.mp3,female,the thought was so dreadful to him that he forgot about the heat and went forward,81,5.808
cv-valid-train/sample-077335.mp3,female,jellyfish can cause serious injuries the physician explained to the patient,75,5.616
cv-valid-train/sample-077344.mp3,female,the thought was so dreadful to him that he forgot about the heat and went forward,81,5.472
cv-valid-train/sample-077396.mp3,female,i've just guaranteed the bank sufficient funds to meet their needs,66,5.976
cv-valid-train/sample-077508.mp3,female,i dont mind working from home most of the time but i do miss having coworkers,77,5.784
cv-valid-train/sample-077643.mp3,female,had our instruments permitted it we might have been able to see the trouble way back when,89,5.808
cv-valid-train/sample-077785.mp3,female,one can imagine these two covered with sand running up the little street in the bright sunlight,95,6.0
cv-valid-train/sample-078116.mp3,female,down below in the darkness were hundreds of people sleeping in peace,68,5.904
cv-valid-train/sample-078163.mp3,female,but finally the merchant appeared and asked the boy to shear four sheep,71,5.904
cv-valid-train/sample-078245.mp3,female,they called that discovery the master work  it was part liquid and part solid,77,5.784
cv-valid-train/sample-078297.mp3,female,the boy was embarrassed and confessed that he had observed nothing,66,5.304
cv-valid-train/sample-078342.mp3,female,i was scared but wasted no time in going out and crossing the bridge to the sand pits,85,5.664
cv-valid-train/sample-078454.mp3,female,he dressed in his arabian clothing of white linen bought especially for this day,80,5.376
cv-valid-train/sample-078583.mp3,female,i thought about whether we should find coins and models in it and so on,71,5.184
cv-valid-train/sample-078682.mp3,female,gypsies are experts at getting people to do that sighed the old man,67,5.928
cv-valid-train/sample-078753.mp3,female,hires two personal trainers and make one of them train the other one,68,5.016
cv-valid-train/sample-079212.mp3,female,the thought was so dreadful to him that he forgot about the heat and went forward,81,5.352
cv-valid-train/sample-079324.mp3,female,he became friendly with the camel driver who traveled alongside him,67,5.088
cv-valid-train/sample-079393.mp3,female,sometime during the second year you'll remember about the treasure,66,5.736
cv-valid-train/sample-079466.mp3,female,i'm trying to explain to my mother how to get pictures off her phone,68,5.736
cv-valid-train/sample-079566.mp3,female,he decided to return to his friend's stable by the longest route possible,73,5.256
cv-valid-train/sample-079683.mp3,female,you have a mania for simplifying everything answered the englishman irritated,77,5.928
cv-valid-train/sample-079864.mp3,female,hundreds of observers saw the flame that night and the night after,66,5.736
cv-valid-train/sample-080111.mp3,female,he needed someone to talk to so as to avoid thinking about the possibility of war,81,5.736
cv-valid-train/sample-080443.mp3,female,dense clouds of smoke or dust can be seen through a powerful telescope,70,5.784
cv-valid-train/sample-080472.mp3,female,dense clouds of smoke or dust can be seen through a powerful telescope,70,5.376
cv-valid-train/sample-080510.mp3,female,he had no idea how he was going to transform himself into the wind,66,5.328
cv-valid-train/sample-080692.mp3,female,with every day that passed the boy's heart became more and more silent,70,5.304
cv-valid-train/sample-080732.mp3,female,he had tried in vain to establish a relationship with an alchemist,66,4.944
cv-valid-train/sample-080759.mp3,female,i thought about whether we should find coins and models in it and so on,71,5.568
cv-valid-train/sample-080771.mp3,female,the area was swirling in dust so intense that it hid the moon from view,71,5.64
cv-valid-train/sample-080835.mp3,female,there were raised voicesand some sort of struggle appeared to be going on ,74,5.136
cv-valid-train/sample-080926.mp3,female,the tribal chieftain called for the boy and presented him with fifty pieces of gold,83,5.376
cv-valid-train/sample-081235.mp3,female,he regretted having spoken to the camel driver about what he had seen in the desert,83,5.04
cv-valid-train/sample-081264.mp3,female,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.28
cv-valid-train/sample-081268.mp3,female,i've been nominated for membership in the national geographic society,69,5.688
cv-valid-train/sample-081277.mp3,female,he had always believed that the sheep were able to understand what he said,74,4.944
cv-valid-train/sample-081313.mp3,female,he seemed unfriendly and had looked irritated when the boy had entered,70,5.784
cv-valid-train/sample-081419.mp3,female,the boy prodded them one by one with his crook calling each by name,67,5.928
cv-valid-train/sample-081586.mp3,female,the wizard knew plenty conjuring tricks and enchanted his audience,66,5.256
cv-valid-train/sample-081840.mp3,female,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.184
cv-valid-train/sample-081934.mp3,female,the sheep fidgeted nearby uneasy with their new owner and excited by so much change,83,5.208
cv-valid-train/sample-082100.mp3,female,he didn't consider mending the hole  the stones could fall through any time they wanted,87,5.04
cv-valid-train/sample-082185.mp3,female,he stood irresolute for a moment and then scrambled out of the pit,66,5.304
cv-valid-train/sample-082275.mp3,female,he had tried in vain to establish a relationship with an alchemist,66,5.304
cv-valid-train/sample-082280.mp3,female,one can imagine these two covered with sand running up the little street in the bright sunlight,95,5.544
cv-valid-train/sample-082319.mp3,female,she got a drawing pad and began dedicating a few days a week to sketching her surroundings,90,5.424
cv-valid-train/sample-082441.mp3,female,throughout the night the boy dug at the place he had chosen but found nothing,77,5.544
cv-valid-train/sample-082468.mp3,female,i don't know if i'll be able to find life in the desert the boy thought,71,5.04
cv-valid-train/sample-082500.mp3,female,coming home a party of tourists passed us singing and playing music,67,5.304
cv-valid-train/sample-082545.mp3,female,they also began to feel that they knew a better way than others had,67,5.856
cv-valid-train/sample-082579.mp3,female,because you'll know its dreams and wishes and will know how to deal with them,77,5.376
cv-valid-train/sample-083015.mp3,female,and if you improve on the present what comes later will also be better,70,5.304
cv-valid-train/sample-083030.mp3,female,he approached the mass and was surprised at the size and the shape,66,5.064
cv-valid-train/sample-083093.mp3,female,the two men hurried back and found the cylinder still lying in the same position,80,5.304
cv-valid-train/sample-083154.mp3,female,dense clouds of smoke or dust can be seen through a powerful telescope,70,5.064
cv-valid-train/sample-083190.mp3,female,there were lights in the upper windows of the houses when the people went to bed,80,4.944
cv-valid-train/sample-083277.mp3,female,it was such a gradual movement that he found it only by noticing the dots,73,5.376
cv-valid-train/sample-083379.mp3,female,he stuck his hand into the pouch and felt around for one of the stones,70,5.544
cv-valid-train/sample-083999.mp3,female,some men were smoking from a gigantic pipe that they passed from one to the other,81,5.208
cv-valid-train/sample-084078.mp3,female,peertopeer networks are more robust than clientserver architectures,67,5.832
cv-valid-train/sample-084097.mp3,female,well i'd like to see their land and see how they live said his son,66,5.016
cv-valid-train/sample-084101.mp3,female,they spoke about mercury salt dragons and kings and he didn't understand any of it,82,5.688
